0.33008623, 0.34243643, 0.3553513, 0.36857063, 0.3819706, 0.39547783, 0.40904507, 0.42264, 0.4362397, 0.44982633, 0.46338665, 0.47690943, 0.490386, 0.50380844, 0.51717055, 0.53046614, 0.5436901, 0.5568374, 0.56990343, 0.58288366, 0.59577405, 0.6085699, 0.6212673, 0.6338618, 0.64634913, 0.6587246, 0.67098415, 0.68312263, 0.6951354, 0.70701754, 0.71876395, 0.7303691, 0.74182767, 0.75313395, 0.764282, 0.77526575, 0.7860789, 0.79671496, 0.80716735, 0.8174292, 0.8274935, 0.8373528, 0.847, 0.8564276, 0.8656278, 0.87459284, 0.8833149, 0.89178604, 0.8999983, 0.9079433, 0.9156132, 0.92299974, 0.9300951, 0.9368911, 0.9433796, 0.94955313, 0.95540375, 0.960924, 0.9661068, 0.97094494, 0.97543144, 0.97955996, 0.9833243, 0.9867186, 0.98973733, 0.99237543, 0.9946284, 0.9964919, 0.9979624, 0.99903643, 0.9997114, 0.9999852, 0.99985594, 0.9993226, 0.9983846, 0.9970417, 0.99529463, 0.99314404, 0.9905918, 0.9876398, 0.9842904, 0.98054695, 0.9764128, 0.9718919, 0.9669885, 0.9617075, 0.95605403, 0.9500338, 0.94365233, 0.93691605, 0.9298313, 0.92240477, 0.91464335, 0.9065542, 0.89814466, 0.8894221, 0.8803942, 0.8710686, 0.86145306, 0.85155565, 0.84138423, 0.83094686, 0.8202515, 0.80930656, 0.7981201, 0.7867005, 0.7750559, 0.76319516, 0.7511266, 0.73885924, 0.7264023, 0.713765, 0.7009571, 0.68798923, 0.6748724, 0.6616185, 0.6482407, 0.6347539, 0.6211749, 0.60752344, 0.59382325, 0.5801036, 0.56640196, 0.5527686, 0.5392746, 0.526028, 0.51321024, 0.50119805
0.33088368, 0.34329805, 0.35627225, 0.36953938, 0.3829784, 0.39651865, 0.41011444, 0.42373472, 0.4373565, 0.45096305, 0.4645407, 0.478079, 0.49156862, 0.5050025, 0.5183738, 0.5316769, 0.5449061, 0.55805707, 0.57112455, 0.58410466, 0.59699273, 0.60978454, 0.6224761, 0.63506293, 0.64754045, 0.6599048, 0.672151, 0.6842745, 0.69627076, 0.7081346, 0.7198609, 0.7314446, 0.74288005, 0.75416183, 0.76528376, 0.77624, 0.78702456, 0.7976308, 0.8080522, 0.8182819, 0.8283132, 0.83813876, 0.84775144, 0.85714376, 0.8663082, 0.8752373, 0.883923, 0.8923576, 0.9005332, 0.90844184, 0.91607565, 0.92342645, 0.9304867, 0.937248, 0.943703, 0.9498437, 0.9556627, 0.9611528, 0.96630657, 0.9711171, 0.97557783, 0.9796823, 0.9834244, 0.9867986, 0.9897992, 0.9924213, 0.9946607, 0.99651283, 0.99797434, 0.9990419, 0.9997129, 0.9999851, 0.99985695, 0.9993272, 0.9983952, 0.99706095, 0.9953249, 0.9931879, 0.9906514, 0.98771757, 0.98438865, 0.98066765, 0.97655797, 0.9720634, 0.96718836, 0.96193725, 0.9563153, 0.9503277, 0.94398046, 0.93727934, 0.9302308, 0.92284113, 0.9151173, 0.9070662, 0.898695, 0.890011, 0.8810215, 0.8717344, 0.86215687, 0.852297, 0.84216267, 0.8317614, 0.8211014, 0.8101907, 0.79903746, 0.7876494, 0.7760353, 0.76420337, 0.7521622, 0.73992014, 0.7274867, 0.7148708, 0.7020825, 0.6891316, 0.67602956, 0.6627878, 0.64941955, 0.6359395, 0.62236404, 0.6087127, 0.5950084, 0.5812801, 0.5675638, 0.553908, 0.54038036, 0.5270841, 0.51419455, 0.502098
0.33205366, 0.3445065, 0.35753176, 0.37085015, 0.38433683, 0.39791965, 0.4115536, 0.42520764, 0.43885994, 0.4524933, 0.4660949, 0.47965384, 0.49316177, 0.5066107, 0.5199947, 0.5333075, 0.5465441, 0.55969954, 0.5727692, 0.5857487, 0.59863365, 0.6114199, 0.6241032, 0.6366792, 0.6491437, 0.6614923, 0.67372066, 0.68582386, 0.69779736, 0.70963633, 0.7213355, 0.73288995, 0.7442941, 0.7555424, 0.76662916, 0.77754843, 0.78829414, 0.7988601, 0.8092396, 0.81942606, 0.82941276, 0.8391927, 0.8487589, 0.8581039, 0.8672203, 0.8761007, 0.88473755, 0.893123, 0.90124965, 0.9091093, 0.91669464, 0.92399764, 0.9310104, 0.93772554, 0.9441352, 0.95023227, 0.956009, 0.9614584, 0.96657324, 0.9713471, 0.97577333, 0.97984564, 0.98355806, 0.9869052, 0.9898816, 0.99248254, 0.9947036, 0.99654067, 0.9979902, 0.9990491, 0.99971485, 0.99998504, 0.9998583, 0.9993333, 0.99840957, 0.9970868, 0.99536556, 0.9932466, 0.99073136, 0.98782176, 0.98452014, 0.9808292, 0.9767522, 0.9722931, 0.9674557, 0.9622447, 0.9566646, 0.95072114, 0.9444194, 0.93776536, 0.930765, 0.92342496, 0.9157513, 0.9077511, 0.8994313, 0.8907987, 0.8818608, 0.87262493, 0.86309844, 0.85328877, 0.8432038, 0.8328511, 0.82223827, 0.8113735, 0.8002641, 0.7889188, 0.7773451, 0.7655516, 0.7535464, 0.74133813, 0.7289356, 0.7163481, 0.70358485, 0.69065636, 0.677573, 0.66434664, 0.6509899, 0.6375171, 0.6239447, 0.61029106, 0.5965793, 0.5828366, 0.56909835, 0.55541116, 0.5418415, 0.52849203, 0.5155429, 0.5034001
0.3334455, 0.3459264, 0.35899192, 0.3723563, 0.38588867, 0.39951533, 0.41318968, 0.42688096, 0.44056654, 0.45423004, 0.4678582, 0.48144072, 0.49496868, 0.5084349, 0.52183276, 0.53515667, 0.5484013, 0.56156176, 0.5746335, 0.58761215, 0.6004934, 0.613273, 0.62594664, 0.6385104, 0.6509599, 0.6632905, 0.6754981, 0.68757796, 0.6995256, 0.7113361, 0.72300416, 0.73452514, 0.7458936, 0.75710386, 0.76815045, 0.7790277, 0.78972924, 0.8002492, 0.8105811, 0.8207186, 0.83065474, 0.84038305, 0.8498962, 0.8591875, 0.8682494, 0.8770748, 0.8856563, 0.89398634, 0.9020573, 0.9098618, 0.9173923, 0.9246409, 0.9316006, 0.93826336, 0.9446223, 0.9506697, 0.9563987, 0.96180224, 0.96687347, 0.97160584, 0.97599316, 0.98002917, 0.9837084, 0.987025, 0.98997426, 0.99255127, 0.99475175, 0.99657184, 0.998008, 0.99905723, 0.9997169, 0.999985, 0.9998598, 0.9993403, 0.99842566, 0.99711597, 0.9954114, 0.9933127, 0.9908214, 0.98793906, 0.98466796, 0.9810109, 0.9769709, 0.97255147, 0.9677565, 0.96259034, 0.9570577, 0.95116353, 0.9449131, 0.9383119, 0.9313661, 0.92408144, 0.9164643, 0.9085215, 0.9002594, 0.8916848, 0.88280493, 0.8736267, 0.8641575, 0.8544044, 0.8443751, 0.8340769, 0.8235171, 0.81270367, 0.8016441, 0.79034626, 0.7788181, 0.7670675, 0.7551029, 0.74293196, 0.7305641, 0.7180079, 0.7052728, 0.69236845, 0.67930573, 0.66609573, 0.65275097, 0.6392856, 0.6257151, 0.61205834, 0.5983368, 0.5845779, 0.570816, 0.55709743, 0.5434889, 0.5300958, 0.5171055, 0.5049354
0.3349843, 0.34748822, 0.36058724, 0.37399083, 0.387565, 0.40123293, 0.41494697, 0.42867497, 0.44239467, 0.4560889, 0.46974474, 0.4833514, 0.49690077, 0.51038456, 0.5237972, 0.5371325, 0.55038524, 0.56355083, 0.57662445, 0.589602, 0.60247874, 0.615251, 0.62791425, 0.6404644, 0.6528973, 0.6652085, 0.67739373, 0.68944836, 0.7013681, 0.71314776, 0.7247827, 0.73626757, 0.74759763, 0.75876707, 0.7697708, 0.7806025, 0.7912571, 0.8017278, 0.81200874, 0.8220936, 0.83197576, 0.8416487, 0.85110563, 0.8603394, 0.8693433, 0.87810993, 0.8866323, 0.8949031, 0.90291506, 0.9106607, 0.9181327, 0.9253239, 0.9322267, 0.9388341, 0.9451387, 0.95113367, 0.95681185, 0.96216685, 0.9671915, 0.9718802, 0.97622615, 0.98022383, 0.98386747, 0.98715204, 0.9900723, 0.992624, 0.99480283, 0.9966048, 0.99802685, 0.99906576, 0.99971914, 0.999985, 0.99986154, 0.99934775, 0.9984428, 0.99714684, 0.9954599, 0.9933827, 0.99091667, 0.98806316, 0.9848246, 0.98120326, 0.97720236, 0.972825, 0.968075, 0.9629565, 0.9574738, 0.95163196, 0.94543576, 0.9388909, 0.9320024, 0.9247767, 0.9172195, 0.9093372, 0.90113634, 0.89262325, 0.8838048, 0.8746878, 0.8652793, 0.8555862, 0.84561574, 0.8353752, 0.82487166, 0.8141127, 0.8031058, 0.79185855, 0.7803783, 0.76867324, 0.7567509, 0.74461985, 0.7322883, 0.71976507, 0.70705914, 0.69418037, 0.6811388, 0.66794574, 0.6546134, 0.6411552, 0.62758684, 0.6139266, 0.6001956, 0.58642095, 0.5726373, 0.5588912, 0.54525083, 0.5318248, 0.518806, 0.5066193
0.3366258, 0.3491492, 0.36227703, 0.37571487, 0.3893261, 0.4030319, 0.41678283, 0.43054643, 0.44429895, 0.45802352, 0.47170642, 0.48533756, 0.49890754, 0.51240957, 0.52583647, 0.5391831, 0.5524439, 0.5656143, 0.5786896, 0.59166527, 0.60453725, 0.6173015, 0.6299534, 0.6424893, 0.65490466, 0.66719544, 0.67935705, 0.69138545, 0.70327556, 0.71502304, 0.726623, 0.73807055, 0.74936044, 0.7604873, 0.7714461, 0.7822309, 0.79283595, 0.80325574, 0.8134837, 0.82351404, 0.8333401, 0.8429557, 0.852354, 0.86152834, 0.8704721, 0.8791779, 0.8876392, 0.8958488, 0.90379953, 0.9114843, 0.918896, 0.92602754, 0.9328719, 0.9394219, 0.9456707, 0.9516113, 0.95723736, 0.962542, 0.9675191, 0.97216237, 0.97646576, 0.9804239, 0.9840312, 0.9872825, 0.9901733, 0.99269885, 0.9948552, 0.99663883, 0.9980462, 0.9990745, 0.99972147, 0.9999849, 0.9998632, 0.9993553, 0.99846053, 0.99717855, 0.99550974, 0.99345475, 0.9910146, 0.9881908, 0.9849856, 0.9814012, 0.9774403, 0.97310615, 0.96840245, 0.96333283, 0.9579017, 0.9521135, 0.9459733, 0.93948585, 0.9326568, 0.9254916, 0.917996, 0.9101763, 0.90203816, 0.89358836, 0.88483316, 0.87577915, 0.86643314, 0.85680175, 0.846892, 0.8367108, 0.82626516, 0.81556237, 0.80460954, 0.7934138, 0.78198314, 0.7703247, 0.7584464, 0.746356, 0.73406184, 0.72157234, 0.7088965, 0.69604355, 0.6830239, 0.6698481, 0.65652835, 0.643078, 0.6295124, 0.61584926, 0.6021102, 0.5883222, 0.57452005, 0.56075156, 0.5470866, 0.5336365, 0.5205982, 0.50840104
0.33834028, 0.3508808, 0.36403382, 0.37750164, 0.39114606, 0.40488604, 0.4186713, 0.43246776, 0.4462516, 0.46000484, 0.47371417, 0.4873684, 0.500959, 0.5144779, 0.527919, 0.54127645, 0.55454504, 0.5677196, 0.5807959, 0.5937695, 0.60663605, 0.6193913, 0.6320317, 0.6445523, 0.6569495, 0.6692189, 0.68135625, 0.69335717, 0.70521724, 0.71693146, 0.7284956, 0.73990446, 0.75115323, 0.76223665, 0.77314943, 0.783886, 0.79444075, 0.8048082, 0.8149821, 0.8249566, 0.8347255, 0.8442826, 0.8536212, 0.86273503, 0.8716172, 0.8802614, 0.8886604, 0.8968076, 0.9046962, 0.9123192, 0.9196696, 0.92674065, 0.93352544, 0.9400173, 0.9462094, 0.9520951, 0.95766807, 0.9629219, 0.96785045, 0.97244793, 0.97670835, 0.98062634, 0.9841967, 0.9874146, 0.9902752, 0.9927744, 0.99490833, 0.99667317, 0.99806577, 0.99908346, 0.99972385, 0.9999848, 0.99986494, 0.999363, 0.99847835, 0.9972107, 0.9955602, 0.99352753, 0.9911136, 0.98831993, 0.9851484, 0.981601, 0.97768074, 0.97339034, 0.9687333, 0.9637132, 0.9583341, 0.95260036, 0.9465165, 0.9400874, 0.9333182, 0.92621434, 0.91878116, 0.9110245, 0.9029502, 0.89456433, 0.88587314, 0.8768829, 0.8676001, 0.85803115, 0.84818286, 0.83806175, 0.82767475, 0.81702876, 0.8061306, 0.79498774, 0.7836069, 0.77199566, 0.7601617, 0.7481125, 0.7358561, 0.72340095, 0.71075535, 0.697929, 0.68493146, 0.67177355, 0.658467, 0.6450253, 0.6314632, 0.6177988, 0.604054, 0.5902555, 0.57643896, 0.56265324, 0.5489699, 0.53550243, 0.5224505, 0.51024723
0.34010634, 0.35266215, 0.36583745, 0.37933236, 0.3930063, 0.40677732, 0.42059365, 0.43442065, 0.44823334, 0.4620138, 0.47574773, 0.48942423, 0.5030339, 0.5165693, 0.5300235, 0.54339105, 0.5566665, 0.5698449, 0.5829215, 0.5958924, 0.6087529, 0.62149906, 0.6341268, 0.64663184, 0.65901023, 0.67125785, 0.6833701, 0.6953431, 0.7071722, 0.7188528, 0.73038036, 0.7417502, 0.75295705, 0.7639963, 0.77486223, 0.7855501, 0.796054, 0.8063685, 0.81648785, 0.826406, 0.83611715, 0.8456151, 0.8548935, 0.8639463, 0.8727668, 0.8813485, 0.889685, 0.89776945, 0.90559554, 0.9131563, 0.9204451, 0.92745537, 0.93418056, 0.9406139, 0.94674915, 0.9525796, 0.95809954, 0.9633023, 0.9681824, 0.97273374, 0.9769512, 0.980829, 0.9843625, 0.98754674, 0.9903773, 0.9928501, 0.9949613, 0.99670744, 0.9980853, 0.9990924, 0.9997261, 0.99998474, 0.99986666, 0.99937075, 0.9984961, 0.99724275, 0.99561065, 0.99360025, 0.9912126, 0.988449, 0.98531103, 0.9818009, 0.9779211, 0.9736745, 0.9690642, 0.96409345, 0.9587665, 0.9530871, 0.94705975, 0.940689, 0.9339798, 0.9269371, 0.91956645, 0.911873, 0.9038625, 0.89554065, 0.8869136, 0.8779872, 0.8687678, 0.8592614, 0.8494746, 0.8394138, 0.82908547, 0.8184964, 0.80765325, 0.79656297, 0.7852324, 0.77366865, 0.76187915, 0.7498713, 0.73765284, 0.72523206, 0.7126173, 0.6998176, 0.68684274, 0.6737032, 0.66041076, 0.6469782, 0.6334215, 0.6197577, 0.6060094, 0.5922033, 0.5783764, 0.5645781, 0.55088156, 0.537402, 0.5243411, 0.51213473
0.34190822, 0.3544773, 0.367673, 0.38119206, 0.3948928, 0.4086918, 0.42253667, 0.4363914, 0.45023105, 0.46403635, 0.47779354, 0.4914903, 0.50511795, 0.5186684, 0.53213525, 0.54551196, 0.5587935, 0.5719747, 0.58505136, 0.5980187, 0.61087257, 0.62360895, 0.6362236, 0.6487125, 0.66107166, 0.6732968, 0.6853838, 0.69732827, 0.70912606, 0.72077256, 0.73226327, 0.7435936, 0.7547583, 0.765753, 0.7765722, 0.7872109, 0.7976637, 0.8079251, 0.8179896, 0.82785136, 0.8375046, 0.8469434, 0.85616153, 0.86515313, 0.87391186, 0.88243127, 0.89070517, 0.8987272, 0.90649074, 0.9139894, 0.92121685, 0.92816657, 0.9348321, 0.9412073, 0.9472858, 0.95306146, 0.9585283, 0.9636805, 0.9685121, 0.9730179, 0.97719234, 0.9810303, 0.9845271, 0.987678, 0.99047875, 0.99292535, 0.995014, 0.99674153, 0.9981049, 0.9991012, 0.99972856, 0.99998474, 0.99986845, 0.9993783, 0.9985139, 0.99727464, 0.9956607, 0.9936725, 0.9913108, 0.98857695, 0.98547244, 0.9819992, 0.9781598, 0.97395647, 0.9693925, 0.964471, 0.9591956, 0.95357025, 0.9475989, 0.9412862, 0.93463653, 0.9276548, 0.920346, 0.9127153, 0.9047683, 0.8965102, 0.88794684, 0.87908393, 0.8699275, 0.8604834, 0.85075784, 0.840757, 0.8304872, 0.8199548, 0.8091664, 0.7981284, 0.7868479, 0.77533144, 0.7635864, 0.7516197, 0.7394394, 0.7270532, 0.71446913, 0.70169663, 0.68874484, 0.67562425, 0.66234666, 0.6489251, 0.6353746, 0.6217137, 0.6079639, 0.59415394, 0.58032006, 0.56651324, 0.55280745, 0.5393197, 0.5262533, 0.5140462
0.34373313, 0.35631436, 0.3695282, 0.3830695, 0.39679438, 0.41061902, 0.4244895, 0.43837002, 0.45223388, 0.46606255, 0.4798405, 0.49355662, 0.50720084, 0.5207652, 0.534243, 0.5476279, 0.5609146, 0.5740981, 0.5871737, 0.600137, 0.61298364, 0.6257098, 0.6383109, 0.6507833, 0.6631227, 0.67532516, 0.68738633, 0.6993024, 0.71106845, 0.7226808, 0.73413426, 0.7454249, 0.7565476, 0.7674975, 0.7782699, 0.7888594, 0.7992612, 0.80946946, 0.8194794, 0.82928485, 0.8388804, 0.84826016, 0.85741854, 0.8663492, 0.87504643, 0.8835041, 0.89171576, 0.89967555, 0.90737706, 0.9148142, 0.9219807, 0.92887014, 0.93547696, 0.9417943, 0.94781667, 0.9535379, 0.9589524, 0.9640543, 0.9688383, 0.9732987, 0.97743076, 0.98122925, 0.9846897, 0.98780775, 0.9905789, 0.99299955, 0.99506617, 0.9967752, 0.9981241, 0.99911004, 0.9997309, 0.99998474, 0.9998702, 0.99938595, 0.9985314, 0.99730605, 0.99571013, 0.99374366, 0.99140775, 0.98870325, 0.9856318, 0.9821951, 0.9783952, 0.9742348, 0.96971655, 0.96484345, 0.95961916, 0.95404714, 0.9481312, 0.9418758, 0.935285, 0.9283633, 0.9211159, 0.9135474, 0.9056629, 0.89746785, 0.88896745, 0.8801675, 0.87107337, 0.8616909, 0.8520259, 0.84208447, 0.8318726, 0.82139647, 0.8106622, 0.79967636, 0.7884453, 0.7769758, 0.76527494, 0.7533495, 0.7412072, 0.72885525, 0.7163024, 0.7035571, 0.69062895, 0.6775281, 0.66426617, 0.65085655, 0.63731426, 0.6236577, 0.60990953, 0.5960979, 0.5822601, 0.56844807, 0.55473673, 0.5412439, 0.5281746, 0.5159687
